RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime,time_delta,time_delta_mins,time_diff,time_diff_mins
2017-08-01 07:51:49,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8368,40.810861,-73.95281899999998,W 125 ST/ST NICHOLAS AV,at stop,21.0,2017-08-01 07:52:03,07:49:06,,0,,0
2017-08-01 07:51:49,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8368,40.810861,-73.95281899999998,W 125 ST/ST NICHOLAS AV,at stop,21.0,2017-08-01 07:52:03,07:50:48,0 days 00:00:00.000000000,0,0 days 00:00:00.000000000,0
2017-08-01 07:51:49,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8368,40.810861,-73.95281899999998,W 125 ST/ST NICHOLAS AV,at stop,21.0,2017-08-01 07:52:03,07:51:39,0 days 00:00:00.000000000,0,0 days 00:00:00.000000000,0
2017-08-01 11:02:25,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8384,40.810907,-73.952928,W 125 ST/ST NICHOLAS AV,at stop,11.0,2017-08-01 11:02:42,11:04:39,0 days 03:10:39.000000000,191,0 days 03:10:39.000000000,191
2017-08-01 13:42:23,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8391,40.810881,-73.952865,W 125 ST/ST NICHOLAS AV,at stop,17.0,2017-08-01 13:43:07,13:35:20,0 days 02:40:25.000000000,161,0 days 02:40:25.000000000,161
2017-08-01 13:52:39,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4367,40.810888,-73.952883,W 125 ST/ST NICHOLAS AV,at stop,15.0,2017-08-01 13:52:55,13:48:20,0 days 00:09:48.000000000,10,0 days 00:09:48.000000000,10
2017-08-01 15:53:02,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8381,40.81092,-73.952957,W 125 ST/ST NICHOLAS AV,at stop,8.0,2017-08-01 15:53:07,15:51:11,0 days 02:00:12.000000000,121,0 days 02:00:12.000000000,121
2017-08-01 17:02:43,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8391,40.810825,-73.95273399999998,W 125 ST/ST NICHOLAS AV,at stop,29.0,2017-08-01 17:03:23,16:55:11,0 days 01:10:16.000000000,71,0 days 01:10:16.000000000,71
2017-08-01 17:22:52,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4393,40.810912,-73.95294,W 125 ST/ST NICHOLAS AV,at stop,9.0,2017-08-01 17:23:09,17:21:11,0 days 00:19:46.000000000,20,0 days 00:19:46.000000000,20
2017-08-01 17:32:54,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8389,40.810883,-73.952872,W 125 ST/ST NICHOLAS AV,at stop,16.0,2017-08-01 17:33:10,17:29:11,0 days 00:10:01.000000000,11,0 days 00:10:01.000000000,11
2017-08-01 18:42:04,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8392,40.810885,-73.952874,W 125 ST/ST NICHOLAS AV,at stop,16.0,2017-08-01 18:42:33,18:43:29,0 days 01:09:23.000000000,70,0 days 01:09:23.000000000,70
2017-08-02 15:54:31,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4342,40.810883,-73.952872,W 125 ST/ST NICHOLAS AV,at stop,16.0,2017-08-02 15:54:49,15:51:11,0 days 21:12:16.000000000,1273,0 days 21:12:16.000000000,1273
2017-08-02 19:04:15,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4382,40.810932,-73.952985,W 125 ST/ST NICHOLAS AV,at stop,5.0,2017-08-02 19:04:27,19:01:39,0 days 03:09:38.000000000,190,0 days 03:09:38.000000000,190
2017-08-02 19:14:42,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4342,40.810834,-73.952754,W 125 ST/ST NICHOLAS AV,at stop,27.0,,19:11:39,,0,,0
2017-08-03 13:06:46,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8378,40.81090800000001,-73.952931,W 125 ST/ST NICHOLAS AV,at stop,10.0,2017-08-03 13:07:11,12:35:29,,0,,0
2017-08-03 18:17:14,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4392,40.810948,-73.953025,W 125 ST/ST NICHOLAS AV,at stop,1.0,2017-08-03 18:17:34,18:13:29,0 days 05:10:23.000000000,311,0 days 05:10:23.000000000,311
2017-08-04 11:28:26,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4359,40.810956,-73.95304300000002,W 125 ST/ST NICHOLAS AV,at stop,0.0,,11:24:39,,0,,0
2017-08-04 17:39:04,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4353,40.810891,-73.952889,W 125 ST/ST NICHOLAS AV,at stop,14.0,2017-08-04 17:39:15,17:29:11,,0,,0
2017-08-04 18:18:02,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4101,40.810893,-73.952893,W 125 ST/ST NICHOLAS AV,at stop,14.0,2017-08-04 18:18:43,18:20:29,0 days 00:39:28.000000000,40,0 days 00:39:28.000000000,40
2017-08-04 21:48:55,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4344,40.810911,-73.952937,W 125 ST/ST NICHOLAS AV,at stop,10.0,2017-08-04 21:49:11,21:48:34,0 days 03:30:28.000000000,211,0 days 03:30:28.000000000,211
2017-08-05 15:10:31,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4397,40.810902,-73.952915,W 125 ST/ST NICHOLAS AV,at stop,12.0,2017-08-05 15:10:51,15:07:57,0 days 17:21:40.000000000,1042,0 days 17:21:40.000000000,1042
2017-08-05 21:40:50,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4380,40.810936,-73.952996,W 125 ST/ST NICHOLAS AV,at stop,4.0,2017-08-05 21:41:21,21:39:15,0 days 06:30:30.000000000,391,0 days 06:30:30.000000000,391
2017-08-06 00:10:28,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4347,40.810945,-73.953017,W 125 ST/ST NICHOLAS AV,at stop,2.0,2017-08-06 00:10:58,24:16:34,0 days 02:29:37.000000000,150,0 days 02:29:37.000000000,150
2017-08-06 13:42:10,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4407,40.810893,-73.952894,W 125 ST/ST NICHOLAS AV,at stop,14.0,2017-08-06 13:42:32,13:41:57,0 days 13:31:34.000000000,812,0 days 13:31:34.000000000,812
2017-08-06 18:12:15,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4403,40.810938,-73.953001,W 125 ST/ST NICHOLAS AV,at stop,4.0,2017-08-06 18:12:31,18:11:57,0 days 04:29:59.000000000,270,0 days 04:29:59.000000000,270
2017-08-07 01:12:31,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4405,40.810859,-73.952814,W 125 ST/ST NICHOLAS AV,at stop,22.0,2017-08-07 01:13:01,24:46:01,0 days 07:00:30.000000000,421,0 days 07:00:30.000000000,421
2017-08-07 09:43:06,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4744,40.810858,-73.952812,W 125 ST/ST NICHOLAS AV,at stop,22.0,2017-08-07 09:43:42,09:36:39,0 days 08:30:41.000000000,511,0 days 08:30:41.000000000,511
2017-08-07 13:23:58,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4350,40.810941,-73.953008,W 125 ST/ST NICHOLAS AV,at stop,3.0,2017-08-07 13:24:18,13:23:20,0 days 03:40:36.000000000,221,0 days 03:40:36.000000000,221
2017-08-07 14:03:43,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4746,40.810896,-73.952901,W 125 ST/ST NICHOLAS AV,at stop,13.0,2017-08-07 14:03:57,14:02:20,0 days 00:39:39.000000000,40,0 days 00:39:39.000000000,40
2017-08-07 14:23:15,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8389,40.810876,-73.952855,W 125 ST/ST NICHOLAS AV,at stop,18.0,2017-08-07 14:23:41,14:28:11,0 days 00:19:44.000000000,20,0 days 00:19:44.000000000,20
2017-08-08 09:45:00,0,M100,,,,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4347,40.810948,-73.953024,W 125 ST/ST NICHOLAS AV,at stop,1.0,2017-08-08 09:45:13,,0 days 19:21:32.000000000,1162,0 days 19:21:32.000000000,1162
2017-08-08 14:35:47,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4223,40.810949,-73.953026,W 125 ST/ST NICHOLAS AV,at stop,1.0,2017-08-08 14:36:10,14:28:11,0 days 04:50:57.000000000,291,0 days 04:50:57.000000000,291
2017-08-08 17:25:54,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4400,40.810912,-73.95294,W 125 ST/ST NICHOLAS AV,at stop,9.0,2017-08-08 17:26:32,17:21:11,0 days 02:50:22.000000000,171,0 days 02:50:22.000000000,171
2017-08-08 23:05:38,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8385,40.810904,-73.95292099999998,W 125 ST/ST NICHOLAS AV,at stop,11.0,2017-08-08 23:06:05,23:06:52,0 days 05:39:33.000000000,340,0 days 05:39:33.000000000,340
2017-08-09 09:06:48,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4353,40.810858,-73.952812,W 125 ST/ST NICHOLAS AV,at stop,22.0,2017-08-09 09:07:03,09:09:39,0 days 10:00:58.000000000,601,0 days 10:00:58.000000000,601
2017-08-09 15:07:38,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8393,40.810912,-73.95294,W 125 ST/ST NICHOLAS AV,at stop,9.0,,15:08:11,,0,,0
2017-08-10 06:18:56,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4405,40.810915,-73.952945,W 125 ST/ST NICHOLAS AV,at stop,9.0,2017-08-10 06:19:03,06:18:01,,0,,0
2017-08-10 09:58:43,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4350,40.810907,-73.952928,W 125 ST/ST NICHOLAS AV,at stop,11.0,2017-08-10 09:58:57,09:48:39,0 days 03:39:54.000000000,220,0 days 03:39:54.000000000,220
2017-08-10 18:19:26,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4371,40.810845,-73.952781,W 125 ST/ST NICHOLAS AV,at stop,25.0,2017-08-10 18:20:09,18:20:29,0 days 08:21:12.000000000,502,0 days 08:21:12.000000000,502
2017-08-11 07:59:52,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8389,40.810826,-73.952737,W 125 ST/ST NICHOLAS AV,at stop,29.0,2017-08-11 08:00:25,07:58:48,0 days 13:40:16.000000000,821,0 days 13:40:16.000000000,821
2017-08-11 13:11:08,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8387,40.810903,-73.952919,W 125 ST/ST NICHOLAS AV,at stop,12.0,2017-08-11 13:11:27,13:05:20,0 days 05:11:02.000000000,312,0 days 05:11:02.000000000,312
2017-08-11 15:30:37,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4405,40.81092,-73.952957,W 125 ST/ST NICHOLAS AV,at stop,8.0,2017-08-11 15:31:14,15:26:11,0 days 02:19:47.000000000,140,0 days 02:19:47.000000000,140
2017-08-11 17:51:33,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4403,40.81090800000001,-73.952931,W 125 ST/ST NICHOLAS AV,at stop,10.0,2017-08-11 17:51:50,17:50:29,0 days 02:20:36.000000000,141,0 days 02:20:36.000000000,141
2017-08-11 22:51:31,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_8382,40.810943,-73.953013,W 125 ST/ST NICHOLAS AV,at stop,2.0,,22:46:52,,0,,0
2017-08-12 07:41:58,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4354,40.810943,-73.953013,W 125 ST/ST NICHOLAS AV,at stop,2.0,2017-08-12 07:42:18,07:38:52,,0,,0
2017-08-12 13:32:15,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4377,40.810911,-73.952937,W 125 ST/ST NICHOLAS AV,at stop,10.0,2017-08-12 13:32:43,13:33:57,0 days 05:50:25.000000000,351,0 days 05:50:25.000000000,351
2017-08-13 15:23:57,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4381,40.810956,-73.95304300000002,W 125 ST/ST NICHOLAS AV,at stop,0.0,,15:17:57,,0,,0
2017-08-13 17:24:54,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4390,40.81092,-73.952958,W 125 ST/ST NICHOLAS AV,at stop,8.0,2017-08-13 17:25:09,17:23:57,,0,,0
2017-08-13 20:45:03,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4747,40.810855,-73.952804,W 125 ST/ST NICHOLAS AV,at stop,23.0,2017-08-13 20:45:23,20:44:34,0 days 03:20:14.000000000,201,0 days 03:20:14.000000000,201
2017-08-14 13:26:07,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4100,40.810956,-73.95304300000002,W 125 ST/ST NICHOLAS AV,at stop,0.0,2017-08-14 13:26:10,13:29:20,0 days 16:40:47.000000000,1001,0 days 16:40:47.000000000,1001
2017-08-14 14:26:31,0,M100,1 AV/125 ST,40.801968,-73.93135799999997,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4353,40.81092,-73.952957,W 125 ST/ST NICHOLAS AV,at stop,8.0,2017-08-14 14:26:41,14:28:11,0 days 01:00:31.000000000,61,0 days 01:00:31.000000000,61
